"SUBMITTED_DATE","CASE_NO","NAME","ADDRESS","ADDRESS2","CITY","STATE","POSTAL_CODE","NBR_IMMIGRANTS","BEGIN_DATE","END_DATE","JOB_TITLE","DOL_DECISION_DATE","CERTIFIED_BEGIN_DATE","CERTIFIED_END_DATE","JOB_CODE","APPROVAL_STATUS","WAGE_RATE_1","RATE_PER_1","MAX_RATE_1","PART_TIME_1","CITY_1","STATE_1","PREVAILING_WAGE_1","WAGE_SOURCE_1","YR_SOURCE_PUB_1","OTHER_WAGE_SOURCE_1","WAGE_RATE_2","RATE_PER_2","MAX_RATE_2","PART_TIME_2","CITY_2","STATE_2","PREVAILING_WAGE_2","WAGE_SOURCE_2","YR_SOURCE_PUB_2","OTHER_WAGE_SOURCE_2"
2002-01-14 14:25:00,"I-02014-0000167","Lawrence Berkeley National Laboratory","1 Cyclotron Rd.","","Berkeley","CA","94720     ","001","02/15/2002","02/15/2005","Physciologist Post Doc","01/14/2002","02/15/2002","02/15/2005","049","Certified",29832.00000,"Year",,"N","Berkeley","CA",23546.00000,"SESA","","","","","","","","","","","",""
2002-01-14 14:30:00,"I-02014-0000169","Los Alamos National Laboratory","P. O. Box 1246","","Los Alamos","NM","87544     ","001","04/01/2002","03/31/2005","Postdoctoral Research Associate","01/14/2002","04/01/2002","03/31/2005","031","Certified",67625.00000,"Year",,"N","Los Alamos","NM",25292.80000,"SESA","","","","","","","","","","","",""
2002-01-14 14:30:00,"I-02014-0000171","University of California, Irvine","International Center","Student Services I","Irvine","CA","92697-5255","001","02/15/2002","02/14/2005","Clinical Dietician","01/14/2002","02/15/2002","02/14/2005","090","Certified",36999.00000,"Year",,"N","Orange","CA",36999.00000,"Collective Bargaining Agreement","","","","","","","","","","","",""
2002-01-14 14:34:00,"I-02014-0000173","Pace Wildenstein","32 East 57th Street","","New York","NY","10022     ","001","02/03/2002","02/02/2003","CAD Drafter","01/14/2002","02/03/2002","02/02/2003","039","Certified",46600.00000,"Year",,"N","New York","NY",35443.00000,"Other","2002","OES Wage Data","","","","","","","","","",""
2002-01-14 14:40:00,"I-02014-0000175","Oracle Corporation","500 Oracle Parkway","","Redwood Shores","CA","94065     ","001","02/01/2002","01/31/2005","Systems Analyst","01/14/2002","02/01/2002","01/31/2005","030","Certified",90000.00000,"Year",,"N","Boston","MA",80800.00000,"Other","2001","OES Salary Survey","","","","","","","","","",""
2002-01-14 14:42:00,"I-02014-0000177","Second Foundation Inc.","3723 Haven Avenue","Suite # 107","Menlo Park","CA","95032     ","002","01/14/2002","01/13/2005","Software Engineer","01/14/2002","01/14/2002","01/13/2005","030","Certified",75000.00000,"Year",120000.00000,"N","Menlo Park","CA",75000.00000,"Other","2000","2000 2001 ECS SURVEY","75000","Year","120000","N","San Jose","CA","75000","Other","2000","2000 2001 ECS SURVEY"
2002-01-14 14:45:00,"I-02014-0000179","Progressive Casualty Insurance Company","6300 Wilson Mills Road","","Mayfield Village","OH","44143     ","001","03/01/2002","05/01/2004","Application Systems Analyst Programmer","01/14/2002","03/01/2002","05/01/2004","030","Certified",66000.00000,"Year",,"N","Mayfield Village","OH",53700.00000,"Other","2000","William Mercer Information Technology Survey","","","","","","","","","",""
2002-01-14 14:46:00,"I-02014-0000181","SBC SERVICES, INC.","2600 NORTH CENTRAL EXPRESSWAY","","RICHARDSON","TX","75080     ","001","03/21/2002","03/21/2005","ANALYST","01/14/2002","03/21/2002","03/21/2005","030","Certified",46000.00000,"Year",,"N","SAN RAMON","CA",48235.00000,"Other","2002","OES WAGE LIBRARY","","","","","","","","","",""
2002-01-14 14:46:00,"I-02014-0000183","Trinity College","125 Michigan Avenue","","Washington","DC","20017     ","001","01/14/2002","01/14/2005","International Affairs Program Assistant","01/14/2002","01/14/2002","01/14/2005","099","Certified",35000.00000,"Year",,"N","Washington","DC",27000.00000,"Other","2001","oes wage survey","","","","","","","","","",""
2002-01-14 14:50:00,"I-02014-0000185","BOC GROUP INC","575 MOUNTAIN AVENUE","","MURRAY HILL","NJ","07974     ","001","01/28/2002","01/28/2005","Business Process Specialist","01/14/2002","01/28/2002","01/28/2005","189","Certified",49208.00000,"Year",,"N","Murray Hill","NJ",33051.00000,"Other","2001","OES WAGE DATA SURVEY","","","","","","","","","",""
2002-01-14 14:52:00,"I-02014-0000187","Pearson  Inc.","1330 Avenue of the Americas","","New York","NY","10019     ","001","02/15/2002","02/15/2005","Head of Group Control","01/14/2002","02/15/2002","02/15/2005","186","Certified",200000.00000,"Year",,"N","New York","NY",122013.00000,"Other","2002","Online Wage Library","","","","","","","","","",""
2002-01-14 14:53:00,"I-02014-0000191","Second Foundation Inc.","3723 Haven Avenue","Suite # 107","Menlo Park","CA","95032     ","001","01/14/2002","01/13/2005","Programmer Analyst","01/14/2002","01/14/2002","01/13/2005","030","Certified",60000.00000,"Year",90000.00000,"N","Menlo Park","CA",60000.00000,"SESA","","","60000","Year","90000","N","San Jose","CA","60000","SESA","",""
2002-01-14 14:53:00,"I-02014-0000193","SABRE INC.","3150 SABRE DRIVE","MAILDROP 9105","SOUTHLAKE","TX","76092     ","001","01/14/2002","01/14/2005","PROGRAMMER ANALYST","01/14/2002","01/14/2002","01/14/2005","030","Certified",65000.00000,"Year",,"N","SOUTHLAKE","TX",44533.00000,"Other","2001","OES WAGE LIBRARY","","","","","","","","","",""
2002-01-14 14:58:00,"I-02014-0000197","SBC SERVICES, INC.","2600 NORTH CENTRAL EXPRESSWAY","","RICHARDSON","TX","75080     ","001","03/21/2002","03/21/2005","ANALYST","01/14/2002","03/21/2002","03/21/2005","030","Certified",46000.00000,"Year",,"N","SAN RAMON","CA",48235.00000,"Other","2002","OES WAGE LIBRARY","","","","","","","","","",""
2002-01-14 15:10:00,"I-02014-0000201","ALSTOM ESCA Corporation","11120 N.E. 33rd Pl.","","Bellevue","WA","98004     ","001","05/01/2002","04/30/2005","Power Systems Engineer","01/14/2002","05/01/2002","04/30/2005","030","Certified",36000.00000,"Year",60000.00000,"N","Bellevue","WA",37752.00000,"Other","2001","OES Website","","","","","","","","","",""
2002-01-14 15:11:00,"I-02014-0000203","Design & Construction Services Inc.","7745 Springfield Lake Drive","","Lake Worth","FL","33467     ","001","03/01/2002","02/28/2005","Design & Construction Consultant","01/14/2002","03/01/2002","02/28/2005","001","Certified",40.00000,"Hour",,"Y","Lake Worth","FL",38.72000,"SESA","","","","","","","","","","","",""
2002-01-14 15:12:00,"I-02014-0000205","Diabetes & Endocrinology Center of WNY/Kaleida Hea","3 Gates Circle","","Buffalo","NY","14209     ","001","03/01/2002","03/01/2005","Research Assistant","01/14/2002","03/01/2002","03/01/2005","079","Certified",28000.00000,"Year",,"N","Buffalo","NY",27643.00000,"Other","2001","Online Wage Library","","","","","","","","","",""
2002-01-14 15:15:00,"I-02014-0000207","American Bureau of Shipping","16855 Northchase Drive","","Houston","TX","77060     ","001","01/21/2002","01/21/2005","Industrial Engineer","01/14/2002","01/21/2002","01/21/2005","012","Certified",51000.00000,"Year",,"N","Houston","TX",46134.00000,"Other","2001","Oes Wage Data Services","","","","","","","","","",""
2002-01-14 15:18:00,"I-02014-0000209","Lehman Brothers Inc.","399 Park Avenue, 11th Floor","","New York","NY","10022     ","004","07/01/2002","07/01/2005","Senior Analyst","01/14/2002","07/01/2002","07/01/2005","199","Certified",75000.00000,"Year",,"N","New York","NY",46155.00000,"Other","2001","OES Salary Survey","","","","","","","","","",""
2002-01-14 15:22:00,"I-02014-0000211","Progressive Casualty Insurance Company","6300 Wilson Mills Road","","Mayfield Village","OH","44143     ","001","02/01/2002","05/01/2004","Application Systems Analyst Programmer","01/14/2002","02/01/2002","05/01/2004","030","Certified",66000.00000,"Year",,"N","Mayfield Village","OH",53700.00000,"Other","2000","William Mercer Information Technology Survey","","","","","","","","","",""
2002-01-14 15:22:00,"I-02014-0000213","Tantivy Communications Inc.","1450 S. Babcock Street","","Melbourne","FL","32901     ","001","02/04/2002","02/03/2005","Physical Layer Systems Engineer","01/14/2002","02/04/2002","02/03/2005","003","Certified",82000.00000,"Year",,"N","Melbourne","FL",76773.00000,"Other","2002","OES Wage Data Survey","","","","","","","","","",""
2002-01-14 15:23:00,"I-02014-0000215","Harvard School of Dental Medicine","188 Longwood Avenue","","Boston","MA","02115     ","001","06/01/2002","05/31/2005","Instructor","01/14/2002","06/01/2002","05/31/2005","090","Certified",70000.00000,"Year",,"N","Boston","MA",47100.00000,"SESA","","","","","","","","","","","",""
2002-01-14 15:24:00,"I-02014-0000217","ALSTOM ESCA Corporation","11120 N.E. 33rd Pl.","","Bellevue","WA","98004     ","001","05/01/2002","04/30/2005","Power Systems Engineer","01/14/2002","05/01/2002","04/30/2005","030","Certified",36000.00000,"Year",60000.00000,"N","Bellevue","WA",37752.00000,"Other","2001","OES Website","","","","","","","","","",""
2002-01-14 15:24:00,"I-02014-0000221","Bell Rock Development Company","2451 W. Birchwood","Suite 113","Mesa","AZ","85202     ","001","01/15/2002","01/15/2005","Instructor","01/14/2002","01/15/2002","01/15/2005","099","Certified",29400.00000,"Year",40000.00000,"N","Somerville","MA",29328.00000,"SESA","","","","","","","","","","","",""
2002-01-14 15:27:00,"I-02014-0000223","Los Alamos National Laboratory","P. O. Box 1246","","Los Alamos","NM","87544     ","001","04/01/2002","03/31/2005","Postdoctoral Research Associate","01/14/2002","04/01/2002","03/31/2005","023","Certified",67625.00000,"Year",,"N","Los Alamos","NM",25292.80000,"SESA","","","","","","","","","","","",""
2002-01-14 15:28:00,"I-02014-0000225","American Bureau of Shipping","16855 Northchase Drive","","Houston","TX","77060     ","001","01/14/2002","01/14/2005","Junior Analyst","01/14/2002","01/14/2002","01/14/2005","030","Certified",42000.00000,"Year",,"N","Oakland","CA",38917.00000,"Other","2001","Oes Wage Data Services","","","","","","","","","",""
2002-01-14 15:34:00,"I-02014-0000227","Standard & Poor's CVC","1177 Avenue of the Americas","","New York","NY","10036     ","001","01/14/2002","01/12/2005","Associate","01/14/2002","01/14/2002","01/12/2005","169","Certified",45000.00000,"Year",55000.00000,"N","New York","NY",46155.00000,"Other","2002","OES Online Wage Library","","","","","","","","","",""
2002-01-14 15:36:00,"I-02014-0000229","ALSTOM ESCA Corporation","11120 N.E. 33rd Pl.","","Bellevue","WA","98004     ","001","05/01/2002","04/30/2005","Power Systems Engineer","01/14/2002","05/01/2002","04/30/2005","030","Certified",36000.00000,"Year",60000.00000,"N","Bellevue","WA",37752.00000,"Other","2001","OES Website","","","","","","","","","",""
2002-01-14 15:36:00,"I-02014-0000231","Knowledge Decision Sciences","211 West Franklin Street","","Monterey","CA","93940     ","001","02/04/2002","02/04/2005","Senior Software Engineer","01/14/2002","02/04/2002","02/04/2005","030","Certified",100000.00000,"Year",,"N","San Jose","CA",94162.00000,"Other","2002","OES Wage Survey","","","","","","","","","",""
2002-01-14 15:40:00,"I-02014-0000233","St. Louis Development Corporation","1015 Locust St.","Suite 1200","St. Louis","MO","63101     ","003","01/14/2002","02/01/2002","Community Information Network Project Manager","01/14/2002","01/14/2002","02/01/2002","189","Certified",38600.00000,"Year",,"N","St. Louis","MO",31990.00000,"SESA","","","","","","","","","","","",""
2002-01-14 15:52:00,"I-02014-0000237","Cleveland Clinic Foundation","9500 Euclid Avenue","NA23","Cleveland","OH","44195     ","001","02/01/2002","01/31/2005","biostatistician","01/14/2002","02/01/2002","01/31/2005","020","Certified",54000.00000,"Year",,"N","Cleveland","OH",35277.00000,"Other","2002","OES ALC Data","","","","","","","","","",""
2002-01-14 15:53:00,"I-02014-0000239","Aquila, Inc.","1100 Walnut","Suite 3300","Kansas City","MO","64106     ","001","01/14/2002","01/14/2005","Director Business Development","01/14/2002","01/14/2002","01/14/2005","189","Certified",100000.00000,"Year",,"N","Kansas City","MO",80891.00000,"Other","2002","OES Wage Data","","","","","","","","","",""
2002-01-14 15:55:00,"I-02014-0000241","Alfredo Balleras","58 Grieco Drive","","Jersey City","NJ","07305     ","001","03/01/2002","03/01/2004","Housekeeper General","01/14/2002","03/01/2002","03/01/2004","187","Certified",5.98000,"Hour",,"N","Jersey City","NJ",5.15000,"Other","2000","National Compensation Survey","","","","","","","","","",""
2002-01-14 15:57:00,"I-02014-0000243","Federal Home Loan Mortgage Corporation","8200 Jones Branch Drive","","McLean","VA","22102     ","001","04/20/2002","04/19/2005","Operations Specialist Senior","01/15/2002","04/20/2002","04/19/2005","050","Certified",48000.00000,"Year",,"N","McLean","VA",44300.00000,"Other","2001","Mercer/Towers Perrin/Wash Tech Prof Forum","","","","","","","","","",""
2002-01-14 16:04:00,"I-02014-0000245","University of Iowa","121-20","University Services Building","Iowa City","IA","52242-1911","001","07/01/2002","05/14/2004","Assistant Professor","01/14/2002","07/01/2002","05/14/2004","090","Certified",93000.00000,"Year",,"N","Iowa City","IA",49170.00000,"Other","2002","OES Online Wage Data Library","","","","","","","","","",""
2002-01-14 16:10:00,"I-02014-0000247","Cooper Bussmann, Inc.","114 Old State Road","","Ellisville","MO","63021     ","001","02/01/2002","02/01/2005","Oracle/Java Software Developer","01/14/2002","02/01/2002","02/01/2005","030","Certified",62000.00000,"Year",,"N","Ellisville","MO",46259.00000,"Other","2002","OES Wage Survey","","","","","","","","","",""
2002-01-14 16:18:00,"I-02014-0000249","Los Alamos National Laboratory","P. O. Box 1246","","Los Alamos","NM","87544     ","001","04/01/2002","03/31/2005","Postdoctoral Research Assoicate","01/14/2002","04/01/2002","03/31/2005","023","Certified",67625.00000,"Year",,"N","Los Alamos","NM",25292.80000,"SESA","","","","","","","","","","","",""
2002-01-14 16:22:00,"I-02014-0000251","University of Iowa","121-20","University Services Building","Iowa City","IA","52242-1911","001","03/01/2002","03/01/2003","Research Investigator","01/14/2002","03/01/2002","03/01/2003","090","Certified",45000.00000,"Year",,"N","Iowa City","IA",28267.00000,"Other","2002","OES Online Wage Data Library","","","","","","","","","",""
2002-01-14 16:24:00,"I-02014-0000253","Harvard University","12 Quincy Street","","Cambridge","MA","02138     ","001","03/01/2002","06/30/2004","Lecturer","01/14/2002","03/01/2002","06/30/2004","090","Certified",13.78000,"Hour",,"Y","Cambridge","MA",14.07000,"SESA","","","","","","","","","","","",""
2002-01-14 16:29:00,"I-02014-0000255","Baldwin Forrester & Company","185 Berry Street","Suite 3505","San Francisco","CA","94107     ","010","01/15/2002","01/15/2005","Electrical Engineer","01/14/2002","01/15/2002","01/15/2005","003","Certified",78541.00000,"Year",100000.00000,"N","Richardson","TX",78541.00000,"SESA","","","","","","","","","","","",""
2002-01-14 16:34:00,"I-02014-0000257","St. Croix Boath and Packet Company","P.O. Box 406","Stillwater,","Stillwater","MN","55082     ","001","03/15/2002","03/15/2005","Computer Manager","01/14/2002","03/15/2002","03/15/2005","039","Certified",13.00000,"Hour",,"N","Stillwater","MN",13.00000,"SESA","","","","","","","","","","","",""
2002-01-14 16:35:00,"I-02014-0000259","Electronic Data Systems (EDS)","5400 Legacy Drive","MS H3-2A-59","Plano","TX","75024     ","001","05/16/2002","05/15/2005","financial analyst","01/14/2002","05/16/2002","05/15/2005","169","Certified",60000.00000,"Year",,"N","plano","TX",55300.00000,"Other","2001","watson wyatt survey","","","","","","","","","",""
2002-01-14 16:36:00,"I-02014-0000261","Law Offices of Manlin Chee","Six Woodlawn Green","Suite 125","Charlotte","NC","28217     ","001","01/14/2002","01/13/2005","Foreign Lawyer","01/14/2002","01/14/2002","01/13/2005","119","Certified",14.00000,"Hour",,"N","Charlotte","NC",13.46000,"Other","2002","OES","","","","","","","","","",""
2002-01-14 16:36:00,"I-02014-0000263","COMCAST CABLEVISION OF N.C.C.","5 BELLECOR DRIVE","","NEW CASTLE","DE","19720     ","001","01/25/2002","01/24/2005","Human Resources Specialist","01/14/2002","01/25/2002","01/24/2005","166","Certified",38000.00000,"Year",,"N","NEW CASTLE                   ","DE",30014.00000,"Other","2002","OES ONLINE WAGE LIBRARY","","","","","","","","","",""
2002-01-14 16:43:00,"I-02014-0000147","CacheFlow, Inc.","650 Almanor Avenue","","Sunnyvale","CA","94085     ","001","01/14/2002","01/14/2005","Software Engineer (Technical Support)","01/14/2002","01/14/2002","01/14/2005","030","Certified",55000.00000,"Year",85000.00000,"N","Sunnyvale","CA",54200.00000,"Other","2001","Watson Wyatt","","","","","","","","","",""
2002-01-14 16:45:00,"I-02014-0000267","Network Resource Group, Inc.","920 South Spring","","Springfield","IL","62704     ","003","01/14/2002","01/12/2005","PROGRAMMER","01/14/2002","01/14/2002","01/12/2005","030","Certified",44000.00000,"Year",48000.00000,"N","CLINTON","IA",43326.00000,"Other","2001","OES  SOC","","","","","","","","","",""
2002-01-14 16:47:00,"I-02014-0000269","University of Iowa","121-20","University Services Building","Iowa City","IA","52242-1911","001","03/01/2002","03/01/2003","Research Investigator","01/14/2002","03/01/2002","03/01/2003","090","Certified",45000.00000,"Year",,"N","Palo Alto","CA",28267.00000,"Other","2002","OES Online Wage Data Library","","","","","","","","","",""
2002-01-14 16:54:00,"I-02014-0000271","I. U. Entertainment","600 Multon Avenue","#203B","Los Angeles","CA","90031     ","001","01/14/2002","01/06/2005","Director of Production","01/14/2002","01/14/2002","01/06/2005","187","Certified",53100.00000,"Year",,"N","Los Angeles","CA",53062.00000,"Other","2001","Economic Research Institute","","","","","","","","","",""
2002-01-14 16:54:00,"I-02014-0000273","Cap Gemini Ernst & Young US LLC","233 South Wacker Drive","","Chicago","IL","60606     ","001","01/15/2002","01/15/2005","Senior Consultant","01/14/2002","01/15/2002","01/15/2005","030","Certified",72930.00000,"Year",,"N","New York","NY",70782.00000,"SESA","","","","","","","","","","","",""
2002-01-14 16:54:00,"I-02014-0000275","Conframe Software Corp","110 12th Street North","","Birmingham","AL","35203     ","001","01/28/2002","01/27/2005","Computer Programmer","01/14/2002","01/28/2002","01/27/2005","030","Certified",75000.00000,"Year",,"N","Birmingham","AL",57117.00000,"Other","2001","OES/BLS Database","","","","","","","","","",""
